76.5532 	EXP 	text: autoDraw = True
76.5532 	EXP 	text_3: autoDraw = True
76.5533 	EXP 	window1: recordFrameIntervals = False
78.5534 	DATA 	Keypress: 1
78.5541 	EXP 	New trial (rep=0, index=18): {'Stimulus': u'Stimuli/ARSAD3.png', 'Neutral': u'Stimuli/ARNEU.png'}
78.6778 	EXP 	window1: recordFrameIntervals = False
78.7030 	EXP 	image: autoDraw = False
78.7030 	EXP 	image_2: autoDraw = False
78.7030 	EXP 	text: autoDraw = False
78.7030 	EXP 	text_3: autoDraw = False
78.7030 	EXP 	image: image = u'Stimuli/ARNEU.png'
78.7030 	EXP 	image_2: image = u'Stimuli/ARSAD3.png'
78.7030 	EXP 	image: autoDraw = True
78.7030 	EXP 	image_2: autoDraw = True
78.7030 	EXP 	text: autoDraw = True
78.7030 	EXP 	text_3: autoDraw = True
78.7032 	EXP 	window1: recordFrameIntervals = False
87.8206 	DATA 	Keypress: 5
87.8222 	EXP 	New trial (rep=0, index=19): {'Stimulus': u'Stimuli/ARDIS3.png', 'Neutral': u'Stimuli/ARNEU.png'}
87.9681 	EXP 	window1: recordFrameIntervals = False
87.9867 	EXP 	image: autoDraw = False
87.9867 	EXP 	image_2: autoDraw = False
87.9867 	EXP 	text: autoDraw = False
87.9867 	EXP 	text_3: autoDraw = False
87.9867 	EXP 	image: image = u'Stimuli/ARNEU.png'
87.9867 	EXP 	image_2: image = u'Stimuli/ARDIS3.png'
87.9867 	EXP 	image: autoDraw = True
87.9867 	EXP 	image_2: autoDraw = True
87.9867 	EXP 	text: autoDraw = True
87.9867 	EXP 	text_3: autoDraw = True
87.9868 	EXP 	window1: recordFrameIntervals = False
90.3735 	DATA 	Keypress: 2
90.3885 	EXP 	New trial (rep=0, index=20): {'Stimulus': u'Stimuli/ARSUR2.png', 'Neutral': u'Stimuli/ARNEU.png'}
90.5372 	EXP 	window1: recordFrameIntervals = False
90.5531 	EXP 	image: autoDraw = False
90.5531 	EXP 	image_2: autoDraw = False
90.5531 	EXP 	text: autoDraw = False
90.5531 	EXP 	text_3: autoDraw = False
90.5531 	EXP 	image: image = u'Stimuli/ARNEU.png'
90.5531 	EXP 	image_2: image = u'Stimuli/ARSUR2.png'
90.5531 	EXP 	image: autoDraw = True
90.5531 	EXP 	image_2: autoDraw = True
90.5531 	EXP 	text: autoDraw = True
90.5531 	EXP 	text_3: autoDraw = True
90.5533 	EXP 	window1: recordFrameIntervals = False
92.2205 	DATA 	Keypress: 6
92.2214 	EXP 	New trial (rep=0, index=21): {'Stimulus': u'Stimuli/FFSUR2.png', 'Neutral': u'Stimuli/FFNEU.png'}
92.4590 	EXP 	window1: recordFrameIntervals = False
92.4868 	EXP 	image: autoDraw = False
92.4868 	EXP 	image_2: autoDraw = False
92.4868 	EXP 	text: autoDraw = False
92.4868 	EXP 	text_3: autoDraw = False
92.4868 	EXP 	image: image = u'Stimuli/FFNEU.png'
92.4868 	EXP 	image_2: image = u'Stimuli/FFSUR2.png'
92.4868 	EXP 	image: autoDraw = True
92.4868 	EXP 	image_2: autoDraw = True
92.4868 	EXP 	text: autoDraw = True
92.4868 	EXP 	text_3: autoDraw = True
92.4871 	EXP 	window1: recordFrameIntervals = False
94.8873 	DATA 	Keypress: 6
94.8889 	EXP 	New trial (rep=0, index=22): {'Stimulus': u'Stimuli/FGFEA2.png', 'Neutral': u'Stimuli/FGNEU.png'}
95.0225 	EXP 	window1: recordFrameIntervals = False
95.0365 	EXP 	image: autoDraw = False
95.0365 	EXP 	image_2: autoDraw = False
95.0365 	EXP 	text: autoDraw = False
95.0365 	EXP 	text_3: autoDraw = False
95.0365 	EXP 	image: image = u'Stimuli/FGNEU.png'
95.0365 	EXP 	image_2: image = u'Stimuli/FGFEA2.png'
95.0365 	EXP 	image: autoDraw = True
95.0365 	EXP 	image_2: autoDraw = True
95.0365 	EXP 	text: autoDraw = True
95.0365 	EXP 	text_3: autoDraw = True
95.0367 	EXP 	window1: recordFrameIntervals = False
100.5876 	DATA 	Keypress: 3
100.5891 	EXP 	New trial (rep=0, index=23): {'Stimulus': u'Stimuli/FGANG2.png', 'Neutral': u'Stimuli/FGNEU.png'}
100.8213 	EXP 	window1: recordFrameIntervals = False
100.8366 	EXP 	image: autoDraw = False
100.8366 	EXP 	image_2: autoDraw = False
100.8366 	EXP 	text: autoDraw = False
100.8366 	EXP 	text_3: autoDraw = False
100.8366 	EXP 	image: image = u'Stimuli/FGNEU.png'
100.8366 	EXP 	image_2: image = u'Stimuli/FGANG2.png'
100.8366 	EXP 	image: autoDraw = True
100.8366 	EXP 	image_2: autoDraw = True
100.8366 	EXP 	text: autoDraw = True
100.8366 	EXP 	text_3: autoDraw = True
100.8368 	EXP 	window1: recordFrameIntervals = False
102.0710 	DATA 	Keypress: 1
102.0733 	EXP 	New trial (rep=0, index=24): {'Stimulus': u'Stimuli/EBSAD3.png', 'Neutral': u'Stimuli/EBNEU.png'}
102.2245 	EXP 	window1: recordFrameIntervals = False
102.2366 	EXP 	image: autoDraw = False
102.2366 	EXP 	image_2: autoDraw = False
102.2366 	EXP 	text: autoDraw = False
102.2366 	EXP 	text_3: autoDraw = False
102.2366 	EXP 	image: image = u'Stimuli/EBNEU.png'
102.2366 	EXP 	image_2: image = u'Stimuli/EBSAD3.png'
